"IsAlert","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.43,0,496,3.02,0,2019,0,18,0,4,14.97
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.43,0,496,3.02,0,2019,0,18,0,4,14.98
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.38,0.28,496,3.02,0,2044,0,17.6,0,4,14.98
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.38,0.28,496,3.02,0,2044,0,17.6,0,4,15.03
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.4,-0.07,511,3.02,0,2035,0,17.6,0,4,15.05
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.4,-0.07,511,3.02,0,2035,0,17.6,0,4,15.04
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.23,0,496,3.02,0,2024,0,17.6,0,4,15.06
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.23,0,496,3.02,0,2024,0,17.6,0,4,15.07
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.28,0,496,3.02,0,2029,0,17.6,0,4,15.07
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.27,0.07,496,3.02,0,2049,0,17.6,0,4,15.05
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.26,0,496,3.02,0,2058,0,17.6,0,4,15.05
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.21,-0.07,496,3.02,0,2055,0,17.6,0,4,15.04
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.27,0,496,3.02,0,2050,0,17.6,0,4,15.03
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.2,0.07,496,3.02,0,2047,0,17.6,0,4,15.01
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.2,0.07,511,3.02,0,2050,0,17.6,0,4,14.99
1,0,0,1,-2,0.02,328,1,1,1,61,0,103.22,0,511,3.02,0,2044,0,17.6,0,4,14.97
1,0,0,1,0,0.02,327,1,1,1,60,0,103.19,0.07,511,3.02,0,2037,0,17.6,0,4,14.97
1,0,0,1,0,0.02,327,1,1,1,60,0,103.12,0.07,496,3.02,0,2034,0,17.6,0,4,14.97
1,0,0,1,0,0.02,328,1,1,1,60,0,103.16,0,496,3.02,0,2041,0,16.7,0,4,14.94
1,0,0,1,0,0.02,328,1,1,1,60,0,103.2,0,496,3.02,0,2038,0,15.8,0,4,14.92
1,0,0,1,0,0.02,328,1,1,1,60,0,103.09,0,496,3.02,0,2040,0,14.9,0,4,14.91
1,0,0,1,0,0.02,328,1,1,1,60,0,103.06,0,496,3.02,0,2050,0,14.5,0,4,14.92
1,0,0,1,6,0.02,324,1,1,1,61,0,103.14,0,511,3.02,0,2035,0,14.5,0,4,14.88
1,0,0,1,6,0.02,324,1,1,1,61,0,103.04,0.07,496,3.02,0,2014,0,14.5,0,4,14.87
1,0,0,1,6,0.02,324,1,1,1,61,0,103.05,0,511,3.02,0,2013,0,14.5,0,4,14.89
1,0,0,1,6,0.02,324,1,1,1,61,0,102.94,-0.07,511,3.02,0,2015,0,13.6,0,4,14.87
1,0,0,1,14,0.02,320,1,1,1,61,0,103.01,0,496,3.02,0,2023,0,12.3,0,4,14.84
1,0,0,1,14,0.02,320,1,1,1,61,0,102.84,0,752,4.51,0,2030,0,10.6,0,4,14.83
1,0,0,1,14,0.02,320,1,1,1,61,0,102.75,0.07,1008,5.99,0,1997,0,9.7,0,4,14.83
1,0,0,1,14,0.02,320,1,1,1,61,0,102.7,0.18,240,7.48,0,2001,0,9.7,0,4,14.82
1,0,0,1,14,0.02,320,1,1,1,61,0,102.68,0.39,240,7.48,0,2003,0,9.7,0,4,14.83
1,0,0,1,14,0.02,320,1,1,1,61,0,102.4,0.56,240,7.48,0,2007,0,9.7,0,4,14.83
1,0,0,1,6,0.02,321,1,1,1,61,0,102.47,0.39,240,5.99,0,2038,0,9.7,0,4,14.84
1,0,0,1,6,0.02,321,1,1,1,61,0,102.47,0.39,240,5.99,0,2038,0,9.7,0,4,14.84
1,0,0,1,6,0.02,321,1,1,1,61,0,102.23,0.28,240,4.51,0,2035,0,9.7,0,4,14.82
1,0,0,1,6,0.02,321,1,1,1,61,0,102.23,0.28,240,4.51,0,2035,0,9.7,0,4,14.83
1,0,0,1,4,0.02,324,1,1,1,61,0,102.09,0.07,767,4.51,0,2011,0,9.7,0,4,14.81
1,0,0,1,4,0.02,324,1,1,1,61,0,102.09,0.07,767,4.51,0,2011,0,9.7,0,4,14.83
1,0,0,1,4,0.02,324,1,1,1,61,0,102.09,0,767,4.51,0,2018,0,9.7,0,4,14.81
1,0,0,1,4,0.02,324,1,1,1,61,0,102.09,0,767,4.51,0,2018,0,9.7,0,4,14.81
1,0,0,1,4,0.02,324,1,1,1,61,0,101.88,0,511,3.02,0,2015,0,9.7,0,4,14.8
1,0,0,1,4,0.02,324,1,1,1,61,0,101.88,0,511,3.02,0,2015,0,9.7,0,4,14.8
1,0,0,1,12,0.02,321,1,1,1,61,0,101.59,0,752,3.02,0,2003,0,9.7,0,4,14.8
1,0,0,1,12,0.02,321,1,1,1,61,0,101.59,0,752,3.02,0,2003,0,9.7,0,4,14.8
1,0,0,1,12,0.02,321,1,1,1,61,0,101.53,0.28,752,3.02,0,1993,0,9.3,0,4,14.8
1,0,0,1,12,0.02,321,1,1,1,61,0,101.53,0.28,752,3.02,0,1993,0,9.3,0,4,14.81
1,0,0,1,16,0.02,324,1,1,1,61,0,101.49,0,752,3.02,0,1994,0,8.4,0,4,14.79
1,0,0,1,16,0.02,324,1,1,1,61,0,101.49,0,752,3.02,0,1994,0,8.4,0,4,14.8
1,0,0,1,16,0.02,324,1,1,1,61,0,101.13,0.07,240,3.02,0,1990,0,7.1,0,4,14.78
1,0,0,1,16,0.02,324,1,1,1,61,0,101.13,0.07,240,3.02,0,1990,0,7.1,0,4,14.78
1,0,0,1,16,0.02,324,1,1,1,61,0,101.09,0,255,3.02,0,1981,0,6.7,0,4,14.79
1,0,0,1,16,0.02,324,1,1,1,61,0,101.09,0,255,3.02,0,1981,0,6.7,0,4,14.78
1,0,0,1,16,0.02,324,1,1,1,61,0,101.07,0,255,3.02,0,1985,0,6.7,0,4,14.77
1,0,0,1,16,0.02,324,1,1,1,61,0,101.01,0,255,3.02,0,1982,0,6.7,0,4,14.79
1,0,0,1,16,0.02,324,1,1,1,61,0,100.77,-0.07,255,3.02,0,1986,0,6.7,0,4,14.78
1,0,0,1,16,0.02,324,1,1,1,61,0,100.76,-0.07,255,3.02,0,1996,0,6.7,0,4,14.8
1,0,0,1,16,0.02,324,1,1,1,61,0,100.68,0,255,3.02,0,1991,0,6.7,0,4,14.82
1,0,0,1,16,0.02,324,1,1,1,61,0,100.64,0,240,3.02,0,1996,0,6.7,0,4,14.82
1,0,0,1,16,0.02,324,1,1,1,61,0,100.57,0,240,3.02,0,1996,0,6.7,0,4,14.83
1,0,0,1,16,0.02,324,1,1,1,61,0,100.49,0,240,3.02,0,1997,0,6.3,0,4,14.83
1,0,0,1,16,0.02,324,1,1,1,61,0,100.34,0.07,240,3.02,0,1992,0,5.4,0,4,14.82
1,0,0,1,16,0.02,324,1,1,1,61,0,100.34,0.07,240,3.02,0,1986,0,4.9,0,4,14.83
1,0,0,1,16,0.02,324,1,1,1,61,0,100.2,0,255,3.02,0,1982,0,4.5,0,4,14.82
1,0,0,1,16,0.02,324,1,1,1,61,0,100.08,0,240,3.02,0,1983,0,4.1,0,4,14.82
1,0,0,1,0,0.02,321,1,1,1,61,0,100.03,0,240,3.02,0,1973,0,3.6,0,4,14.8
1,0,0,1,0,0.02,321,1,1,1,61,0,99.91,0,255,3.02,0,1968,0,2.8,0,4,14.79
1,0,0,1,0,0.02,321,1,1,1,61,0,99.85,0,255,3.02,0,1954,0,1.9,0,4,14.82
1,0,0,1,0,0.02,321,1,1,1,61,0,99.77,-0.07,255,3.02,0,1942,0,1.9,0,4,14.81
1,0,0,1,0,0.02,321,1,1,1,61,0,99.57,-0.07,255,3.02,0,1943,0,1.5,0,4,14.81
1,0,0,1,0,0.02,321,1,1,1,61,0,99.48,-0.07,255,3.02,0,1935,0,1,0,4,14.81
1,0,0,1,0,0.02,318,1,1,1,61,0,99.42,0,255,3.02,0,1934,0,1,0,4,14.82
1,0,0,1,0,0.02,318,1,1,1,61,0,99.28,0,255,3.02,0,1939,0,1,0,4,14.83
1,0,0,1,0,0.02,318,1,1,1,61,0,99.15,0,255,3.02,0,1933,0,1,0,4,14.85
1,0,0,1,0,0.02,318,1,1,1,61,0,98.94,0,255,3.02,0,1933,0,1,0,4,14.86
0,0,0,1,0,0.02,315,1,1,1,61,0,98.81,0,255,3.02,0,1933,0,1,0,4,14.88
0,0,0,1,0,0.02,315,1,1,1,61,0,98.76,0,240,3.02,0,1926,0,1.5,0,4,14.93
0,0,0,1,0,0.02,315,1,1,1,61,0,98.63,0,240,3.02,0,1930,0,1.5,0,4,14.95
0,0,0,1,0,0.02,315,1,1,1,61,0,98.46,0.07,240,3.02,0,1934,0,1.5,0,4,14.96
0,0,0,1,0,0.02,315,1,1,1,61,0,98.34,0,240,3.02,0,1927,0,1.5,0,4,14.97
0,0,0,1,0,0.02,315,1,1,1,61,0,98.29,0.07,240,3.02,0,1919,0,1.9,0,4,14.99
0,0,0,1,0,0.02,315,1,1,1,61,0,98.22,0,240,3.02,0,1925,0,4.1,0,4,15
0,0,0,1,0,0.02,315,1,1,1,61,0,98.11,0.07,240,3.02,0,1931,0,7.1,0,4,15
0,0,0,1,0,0.02,315,1,1,1,61,0,97.97,0.18,240,3.02,0,1950,0,9.3,0,4,15.01
0,0,0,1,0,0.02,315,1,1,1,61,0,97.79,0.07,496,4.51,0,1991,0,11,0,4,15.02
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.8,0,240,4.51,0,2008,0,12.3,0,4,15
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.83,0.18,752,4.51,0,1998,0,13.6,0,4,14.98
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.75,0.18,240,4.51,0,1977,0,14.1,0,4,14.97
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.72,0.28,496,4.51,0,1948,0,14.9,0,4,14.97
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.68,0,752,4.51,0,1926,0,14.9,0,4,14.97
1,0,0,1,-8,0.02,316,1,1,1,61,0,97.75,0.07,1008,4.51,0,1911,0,14.9,0,4,14.94
0,0,0,1,0,0.02,319,1,1,1,60,0,97.75,0.07,496,4.51,0,1905,0,11,0,4,14.95
0,0,0,1,0,0.02,319,1,1,1,60,0,97.75,0.07,496,4.51,0,1905,0,11,0,4,14.93
0,0,0,1,0,0.02,319,1,1,1,60,0,97.53,0,255,4.51,0,1898,0,9.7,0,4,14.92
0,0,0,1,0,0.02,319,1,1,1,60,0,97.53,0,255,4.51,0,1898,0,9.7,0,4,14.92
1,0,0,1,-2,0.02,322,1,1,1,60,0,97.47,0.07,255,4.51,0,1910,0,9.7,0,4,14.91
1,0,0,1,-2,0.02,322,1,1,1,60,0,97.47,0.07,255,4.51,0,1910,0,9.7,0,4,14.87
1,0,0,1,-2,0.02,322,1,1,1,60,0,97.36,0,255,4.51,0,1928,0,8.4,0,4,14.87
1,0,0,1,-2,0.02,322,1,1,1,60,0,97.36,0,255,4.51,0,1928,0,8.4,0,4,14.89
1,0,0,1,0,0.02,323,1,1,1,60,0,97.31,0,255,4.51,0,1911,0,8.4,0,4,14.87
1,0,0,1,0,0.02,323,1,1,1,60,0,97.31,0,255,4.51,0,1911,0,8.4,0,4,14.85
1,0,0,1,0,0.02,323,1,1,1,60,0,97.17,0,240,4.51,0,1903,0,8.4,0,4,14.85
1,0,0,1,0,0.02,323,1,1,1,60,0,97.03,0,240,4.51,0,1900,0,8,0,4,14.87
1,0,0,1,0,0.02,323,1,1,1,60,0,97.02,0,255,4.51,0,1901,0,8,0,4,14.88
1,0,0,1,0,0.02,323,1,1,1,60,0,97,0,240,4.51,0,1898,0,8,0,4,14.81
1,0,0,1,0,0.02,323,1,1,1,60,0,96.95,0,240,4.51,0,1905,0,8,0,4,14.77
1,0,0,1,0,0.02,323,1,1,1,60,0,96.96,0,240,4.51,0,1918,0,8,0,4,14.7
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.81,0,240,4.51,0,1921,0,8,0,4,14.57
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.81,-0.07,255,4.51,0,1917,0,8,0,4,14.49
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.76,0,255,4.51,0,1913,0,8,0,4,14.44
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.61,0,240,4.51,0,1904,0,8,0,4,14.34
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.49,0,240,4.51,0,1903,0,8,0,4,14.18
1,0,0,1,-8,0.02,318,1,1,1,60,0,96.43,-0.07,240,4.51,0,1906,0,8,0,4,14.11
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.37,0,255,4.51,0,1901,0,8.4,0,4,14.08
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.41,0,255,4.51,0,1902,0,10.2,0,4,14.13
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.34,0,240,4.51,0,1898,0,11.9,0,4,14.21
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.23,0,255,4.51,0,1904,0,13.2,0,4,14.31
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.21,0,240,4.51,0,1928,0,13.6,0,4,14.44
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.16,0,240,4.51,0,1937,0,14.5,0,4,14.53
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.17,0.07,240,4.51,0,1919,0,14.9,0,4,14.54
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.12,0,1008,3.02,0,1897,0,15.8,0,4,14.55
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.11,0,255,3.02,0,1906,0,16.3,0,4,14.54
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.07,0,511,3.02,0,1911,0,16.3,0,4,14.57
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.13,0,255,3.02,0,1903,0,16.3,0,4,14.57
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.21,0,752,3.02,0,1892,0,16.3,0,4,14.56
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.16,0,496,3.02,0,1881,0,16.3,0,4,14.57
1,0,0,1,-6,0.02,320,1,1,1,61,0,96.1,-0.07,255,1.49,0,1877,0,16.3,0,4,14.56
1,0,0,1,-8,0.02,323,1,1,1,61,0,96.05,-0.07,1023,1.49,0,1873,0,16.3,0,4,14.56
1,0,0,1,-8,0.02,323,1,1,1,61,0,96.1,-0.18,767,1.49,0,1877,0,15.4,0,4,14.55
1,0,0,1,-8,0.02,323,1,1,1,61,0,96.1,-0.28,767,1.49,0,1884,0,14.5,0,4,14.55
1,0,0,1,-8,0.02,323,1,1,1,61,0,96.12,-0.18,1023,1.49,0,1887,0,14.1,0,4,14.56
1,0,0,1,-8,0.02,323,1,1,1,61,0,96.03,-0.07,511,1.49,0,1876,0,14.1,0,4,14.54
1,0,0,1,-8,0.02,323,1,1,1,61,0,96,-0.28,767,1.49,0,1875,0,14.1,0,4,14.54
1,0,0,1,-6,0.02,323,1,1,1,62,0,96.07,-0.18,255,1.49,0,1878,0,14.1,0,4,14.59
1,0,0,1,-6,0.02,323,1,1,1,62,0,96,-0.18,255,1.49,0,1880,0,14.1,0,4,14.59
1,0,0,1,-6,0.02,323,1,1,1,62,0,95.96,-0.18,255,1.49,0,1886,0,14.1,0,4,14.62
1,0,0,1,-6,0.02,323,1,1,1,62,0,96.06,-0.39,255,1.49,0,1892,0,14.1,0,4,14.62
1,0,0,1,6,0.02,322,1,1,1,63,0,95.95,-0.28,511,0,0,1889,0,14.5,0,4,14.64
1,0,0,1,6,0.02,322,1,1,1,63,0,95.95,-0.28,511,0,0,1889,0,14.5,0,4,14.64
1,0,0,1,6,0.02,322,1,1,1,63,0,96.03,-0.28,511,0,0,1879,0,14.5,0,4,14.64
1,0,0,1,6,0.02,322,1,1,1,63,0,96.03,-0.28,511,0,0,1879,0,14.5,0,4,14.67
1,0,0,1,6,0.02,322,1,1,1,63,0,95.93,-0.39,1023,0,0,1881,0,14.5,0,4,14.68
1,0,0,1,6,0.02,322,1,1,1,63,0,95.93,-0.39,1023,0,0,1881,0,14.5,0,4,14.69
0,0,0,1,8,0.02,324,1,1,1,64,0,95.91,-0.56,767,0,0,1888,0,11,0,4,14.67
0,0,0,1,8,0.02,324,1,1,1,64,0,95.91,-0.56,767,0,0,1888,0,11,0,4,14.71
0,0,0,1,8,0.02,324,1,1,1,64,0,95.67,-0.39,767,0,0,1865,0,6.7,0,4,14.71
0,0,0,1,8,0.02,324,1,1,1,64,0,95.67,-0.39,767,0,0,1865,0,6.7,0,4,14.69
1,0,0,1,0,0.02,323,1,1,1,63,0,95.9,-0.39,767,0,0,1866,0,3.2,0,4,14.69
1,0,0,1,0,0.02,323,1,1,1,63,0,95.9,-0.39,767,0,0,1866,0,3.2,0,4,14.71
1,0,0,1,0,0.02,323,1,1,1,63,0,96.18,-0.67,255,1.49,1,1849,0,0,0,4,14.72
1,0,0,1,0,0.02,323,1,1,1,63,0,96.18,-0.67,255,1.49,1,1849,0,0,0,4,14.76
1,0,0,1,0,0.02,323,1,1,1,63,0,95.38,-0.39,255,1.49,1,1843,0,0,0,4,14.76
1,0,0,1,0,0.02,323,1,1,1,63,0,95.38,-0.39,255,1.49,1,1843,0,0,0,4,14.77
1,0,0,1,8,0.02,323,1,1,1,56,0,95.45,-0.07,255,0,0,1851,0,0,0,4,14.8
1,0,0,1,8,0.02,323,1,1,1,56,0,95.45,-0.07,255,0,0,1851,0,0,0,4,14.84
1,0,0,1,8,0.02,323,1,1,1,56,0,94.54,0.18,767,0,0,1846,0,2.3,0,4,14.86
1,0,0,1,8,0.02,323,1,1,1,56,0,94.54,0.18,767,0,0,1846,0,2.3,0,4,14.85
1,0,0,1,8,0.02,323,1,1,1,56,0,94.04,0,255,0,0,1850,0,2.8,0,4,14.81
1,0,0,1,8,0.02,323,1,1,1,56,0,94.08,-0.18,1023,0,0,1860,0,7.8,0,4,14.84
1,0,0,1,10,0.02,324,1,1,1,60,0,94.21,-0.18,255,1.49,0,1824,0,9.9,0,4,14.87
1,0,0,1,10,0.02,324,1,1,1,60,0,94.15,0,511,1.49,0,1858,0,10.4,0,4,14.89
1,0,0,1,12,0.02,320,1,1,1,60,0,94.31,-0.07,1023,1.49,0,1921,0,10.4,0,4,14.91
1,0,0,1,12,0.02,320,1,1,1,60,0,94.37,0,1023,1.49,0,1935,0,10.4,0,4,14.95
1,0,0,1,12,0.02,320,1,1,1,60,0,93.88,-0.18,1023,1.49,0,1862,0,8.4,0,4,15.02
1,0,0,1,12,0.02,320,1,1,1,60,0,93.83,-0.28,1008,1.49,0,1837,0,4.7,0,4,15
1,0,0,1,12,0.02,320,1,1,1,60,0,94.34,0.18,1023,1.49,0,1826,0,4.3,0,4,15.06
1,0,0,1,12,0.02,320,1,1,1,60,0,94.66,-0.56,1023,1.49,0,1834,0,4.3,0,4,15.1
1,0,0,1,12,0.02,320,1,1,1,60,0,94.56,-0.39,1023,1.49,0,1832,0,4.3,0,4,15.14
1,0,0,1,12,0.02,320,1,1,1,60,0,94.02,0.07,1023,1.49,0,1835,0,4.3,0,4,15.16
1,0,0,1,12,0.02,320,1,1,1,60,0,93.91,-0.28,1023,1.49,0,1828,0,4.3,0,4,15.18
1,0,0,1,12,0.02,320,1,1,1,60,0,93.78,-0.39,1023,1.49,0,1830,0,4.7,0,4,15.17
1,0,0,1,12,0.02,320,1,1,1,60,0,93.52,-0.28,1023,1.49,0,1831,0,4.7,0,4,15.19
1,0,0,1,12,0.02,320,1,1,1,60,0,93.48,0,1023,1.49,0,1822,0,6,0,4,15.16
1,0,0,1,12,0.02,320,1,1,1,60,0,93.56,0,1023,1.49,0,1820,0,9.5,0,4,15.16
1,0,0,1,12,0.02,320,1,1,1,60,0,93.56,-0.28,1023,1.49,0,1821,0,13,0,4,15.15
1,0,0,1,8,0.02,323,1,1,1,61,0,93.52,-0.18,1023,1.49,0,1826,0,14.7,0,4,15.11
1,0,0,1,8,0.02,323,1,1,1,61,0,93.38,-0.39,1023,1.49,0,1830,0,14.7,0,4,15.11
1,0,0,1,8,0.02,323,1,1,1,61,0,93.38,-0.28,1008,1.49,0,1822,0,14.7,0,4,15.1
1,0,0,1,8,0.02,323,1,1,1,61,0,93.48,-0.07,1023,1.49,0,1820,0,14.7,0,4,15.07
1,0,0,1,8,0.02,323,1,1,1,61,0,93.71,0,1023,1.49,0,1820,0,14.7,0,4,15.05
1,0,0,1,8,0.02,323,1,1,1,61,0,93.62,0,1023,1.49,0,1819,0,14.7,0,4,15.04
0,0,0,1,6,0.02,322,1,1,1,61,0,93.36,-0.28,1023,1.49,0,1820,0,14.7,0,4,15.02
0,0,0,1,6,0.02,322,1,1,1,61,0,93.5,-0.39,1023,1.49,0,1820,0,14.7,0,4,15.04
0,0,0,1,6,0.02,322,1,1,1,61,0,93.54,-0.28,1023,1.49,0,1823,0,14.7,0,4,15.03
0,0,0,1,6,0.02,322,1,1,1,61,0,93.64,-0.28,1023,1.49,0,1824,0,14.7,0,4,15.04
1,0,0,1,4,0.02,326,1,1,1,62,0,93.66,-0.07,1023,1.49,0,1828,0,14.7,0,4,15.06
1,0,0,1,4,0.02,326,1,1,1,62,0,93.66,-0.18,1023,1.49,0,1826,0,14.7,0,4,15.06
1,0,0,1,4,0.02,326,1,1,1,62,0,93.65,-0.07,1023,1.49,0,1825,0,14.7,0,4,15.05
1,0,0,1,4,0.02,326,1,1,1,62,0,93.7,-0.28,1023,1.49,0,1825,0,14.7,0,4,15.06
1,0,0,1,4,0.02,326,1,1,1,62,0,93.86,-0.07,1023,1.49,0,1827,0,14.7,0,4,15.03
1,0,0,1,4,0.02,326,1,1,1,62,0,93.84,-0.18,1023,1.49,0,1828,0,14.7,0,4,15.03
1,0,0,1,2,0.02,328,1,1,1,62,0,93.78,-0.18,1023,1.49,0,1828,0,14.7,0,4,15.05
1,0,0,1,2,0.02,328,1,1,1,62,0,93.78,-0.18,1023,1.49,0,1828,0,14.7,0,4,15.04
0,0,0,1,0,0.02,329,1,1,1,63,0,94,-0.18,1023,1.49,0,1830,0,14.7,0,4,15.04
0,0,0,1,0,0.02,329,1,1,1,63,0,94,-0.18,1023,1.49,0,1830,0,14.7,0,4,15.02
0,0,0,1,0,0.02,331,1,1,1,63,0,94.09,-0.18,1023,1.49,0,1830,0,14.7,0,4,15.01
0,0,0,1,0,0.02,331,1,1,1,63,0,94.09,-0.18,1023,1.49,0,1830,0,14.7,0,4,14.97
0,0,0,1,0,0.02,331,1,1,1,63,0,94.08,-0.28,1023,1.49,0,1836,0,14.7,0,4,14.95
0,0,0,1,0,0.02,331,1,1,1,63,0,94.08,-0.28,1023,1.49,0,1836,0,14.7,0,4,14.94
0,0,0,1,0,0.02,331,1,1,1,63,0,94.32,-0.07,1023,1.49,0,1836,0,15.2,0,4,14.94
0,0,0,1,0,0.02,331,1,1,1,63,0,94.32,-0.07,1023,1.49,0,1836,0,15.2,0,4,14.97
1,0,0,1,4,0.02,332,1,1,1,63,0,94.47,-0.07,1023,1.49,0,1842,0,15.2,0,4,14.98
1,0,0,1,4,0.02,332,1,1,1,63,0,94.47,-0.07,1023,1.49,0,1842,0,15.2,0,4,15
1,0,0,1,4,0.02,332,1,1,1,63,0,94.42,0,1023,1.49,0,1841,0,15.2,0,4,15.03
1,0,0,1,4,0.02,332,1,1,1,63,0,94.42,0,1023,1.49,0,1841,0,15.2,0,4,15.02
1,0,0,1,8,0.02,328,1,1,1,63,0,94.56,0,1023,1.49,0,1841,0,15.2,0,4,14.99
1,0,0,1,8,0.02,328,1,1,1,63,0,94.56,0,1023,1.49,0,1841,0,15.2,0,4,14.97
1,0,0,1,8,0.02,328,1,1,1,63,0,94.7,0,1023,1.49,0,1843,0,15.2,0,4,14.98
1,0,0,1,8,0.02,328,1,1,1,63,0,94.7,0,1023,1.49,0,1843,0,15.2,0,4,14.96
1,0,0,1,8,0.02,328,1,1,1,63,0,94.74,-0.18,1023,1.49,0,1846,0,15.2,0,4,14.99
1,0,0,1,8,0.02,328,1,1,1,63,0,94.8,-0.07,1023,1.49,0,1848,0,15.2,0,4,14.99
1,0,0,1,8,0.02,328,1,1,1,63,0,94.9,-0.18,1023,1.49,0,1849,0,15.2,0,4,14.97
1,0,0,1,8,0.02,328,1,1,1,63,0,94.94,-0.18,1023,1.49,0,1849,0,15.2,0,4,14.96
1,0,0,1,0,0.02,324,1,1,1,63,0,94.9,0,1023,1.49,0,1849,0,15.2,0,4,14.97
1,0,0,1,0,0.02,324,1,1,1,63,0,94.94,-0.07,1023,1.49,0,1850,0,15.2,0,4,14.96
1,0,0,1,0,0.02,324,1,1,1,63,0,94.94,-0.18,1023,1.49,0,1848,0,15.2,0,4,14.94
1,0,0,1,0,0.02,324,1,1,1,63,0,95.12,-0.39,1023,1.49,0,1852,0,15.2,0,4,14.95
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.2,-0.28,1023,1.49,0,1855,0,15.2,0,4,14.97
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.15,-0.07,1023,1.49,0,1854,0,15.2,0,4,14.98
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.25,-0.07,1023,1.49,0,1852,0,15.2,0,4,15.04
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.17,-0.07,1023,1.49,0,1853,0,15.2,0,4,15.16
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.28,-0.28,1023,1.49,0,1854,0,15.2,0,4,15.23
1,0,0,1,-8,0.02,330,1,1,1,64,0,95.43,-0.18,1008,1.49,0,1857,0,15.2,0,4,15.27
1,0,0,1,0,0.02,330,1,1,1,64,0,95.3,0,1008,1.49,0,1862,0,15.2,0,4,15.32
1,0,0,1,0,0.02,330,1,1,1,64,0,95.47,0,1008,1.49,0,1859,0,15.2,0,4,15.36
1,0,0,1,0,0.02,330,1,1,1,64,0,95.37,0,1008,1.49,0,1855,0,15.2,0,4,15.39
1,0,0,1,0,0.02,330,1,1,1,64,0,95.54,-0.07,1023,1.49,0,1860,0,15.2,0,4,15.39
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.61,-0.18,1023,1.49,0,1859,0,15.2,0,4,15.4
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.7,-0.18,1023,1.49,0,1861,0,15.2,0,4,15.41
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.61,-0.07,1023,1.49,0,1862,0,16,0,4,15.39
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.71,-0.39,1023,1.49,0,1861,0,18.2,0,4,15.4
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.69,-0.39,1023,1.49,0,1866,0,18.6,0,4,15.4
1,0,0,1,-4,0.02,327,1,1,1,64,0,95.8,-0.28,1023,1.49,0,1864,0,18.6,0,4,15.41
1,0,0,1,-12,0.02,325,1,1,1,64,0,95.99,-0.28,1023,1.49,0,1870,0,19.1,0,4,15.38
1,0,0,1,-12,0.02,325,1,1,1,64,0,95.92,-0.18,1023,1.49,0,1870,0,19.1,0,4,15.38
1,0,0,1,-12,0.02,325,1,1,1,64,0,96.04,-0.18,1023,1.49,0,1872,0,19.5,0,4,15.36
1,0,0,1,-12,0.02,325,1,1,1,64,0,96.17,-0.18,1023,1.49,0,1873,0,19.9,0,4,15.34
